total_Mo,pic_intensite,ratio_actif,ratio_passif,ratio_upload,presence
-0.2704547355952118,-0.265245793174395,-0.016726305261109305,0.018115549056765635,-0.7092173319460521,0.7662845445228029
-0.2658204363931744,-0.2533228699925242,-0.02737027306472567,0.028760086355138246,0.7683960366017277,-0.23925664379264291
0.11538816208004708,-0.19471808110499927,-0.01725515536467508,0.018644427458418725,-1.0817862902204907,0.7582402150162795
-0.11891013821023759,-0.026480899268286277,-0.016955281582490926,0.018344537631401748,0.24442975994287475,0.7662845445228029
-0.3101368642246417,-0.23825671511512125,-0.016726305269537712,0.018115549056765635,-0.8080250455881289,0.806506192055421
0.3724514975509862,-0.16601810071218995,-0.01672630525847438,0.018115549056765635,0.8994866845326339,0.806506192055421
-0.32356729147550706,-0.2730179790803341,-0.05895900040863773,0.018115549056765635,-1.481183328928792,-1.6067926599016493
-0.2912118614529213,-0.21002102300821038,-0.02295186998144539,0.02434144686769567,0.37041515728721514,-0.15881334872740727
-0.32356513899097283,-0.2730040504317572,-0.05895900040863773,0.060350433432500336,0.5119347237851347,-1.6067926599016493
-0.22814370585473304,-0.1600218174998122,-0.020123135528587695,0.02151256106941152,-0.4808423268043872,0.17445173082856927
-0.2775163198569324,-0.2526984022479909,-0.032838529522164706,0.0342286353853369,0.8707638635673431,-0.31692603213149123
-0.3162664226830728,-0.2696634962147182,-0.018896979894781635,0.020286339812246562,1.821261401930808,0.6428927105668059
-0.28535315729837146,-0.26832634595133087,-0.05895900040863773,0.06035050382000935,0.5258777890230031,-1.6067926599016493
-0.27076612835781977,-0.2579518242029312,-0.016726305261126128,0.018115549056765635,-1.1547968729301008,0.806506192055421
-0.32291293617712363,-0.2720383307970885,-0.01962054170956275,0.02100994012965882,1.5084987165464292,0.5383618751713019
-0.29830609173007655,-0.2592402241962992,-0.01672630526425439,0.018115549056765635,0.5754269503224304,0.806506192055421
-0.25099878663839964,-0.24004422501583006,-0.02559863073021528,0.026988349231266563,-0.8075048951708111,0.11114889572880741
0.2810480355451706,0.012057349902710018,-0.016768554216749887,0.0181578002754952,-1.2306652628050512,0.7662845445228029
-0.3174901101407404,-0.2703970717064377,-0.01672630528318746,0.018115549056765635,-0.4144986553012011,0.806506192055421
0.30114721863027305,0.2595090776379777,-0.01672630525849923,0.018115549056765635,0.5805238901315033,0.806506192055421
-0.09875965424373777,-0.23775064088349201,-0.01672630525893065,0.018115549056765635,-0.366262314276666,0.6456196019249496
-0.3096504027199225,-0.2707661808937269,-0.016726305269143385,0.018115549056765635,-0.33616482192029595,0.6456196019249496
-0.06300006993038454,-0.193914862370395,-0.017858460708893926,0.01924776508163191,-0.726913152382778,0.7656028216832673
-0.3170836493112073,-0.27187118701416507,-0.05895900040863773,0.06035050380060521,0.521753116876798,-1.6067926599016493
-0.2852788965819431,-0.2682567027084461,-0.05895900040863773,0.06035050382001704,0.5258320779794848,-1.6067926599016493
-0.32191669458523187,-0.2683147387441834,-0.05895900040863773,0.06035050373217912,0.5357636608261878,-1.6067926599016493
-0.019237548119040004,-0.08554533355885062,-0.03184637202271188,0.033236424804311944,-0.411294293002046,-0.0783700536621716
-0.3023258565976126,-0.24444567796614686,-0.016726305265389405,0.018115549056765635,-1.1599141109630173,0.806506192055421
2.8829752866543865,0.3397195219097845,-0.016726305258303955,0.018115549056765635,0.317275741737022,0.806506192055421
-0.16472756525685625,0.12193581564342428,-0.018990736675744493,0.02038010162936872,-0.9246820103757429,0.7656028216832673
-0.32356621523324,-0.27301101475604567,-0.05895900040863773,0.060350363041261006,2.5050461327943645,-1.6067926599016493
-0.28929076900618717,-0.2658725823603578,-0.016726305262676894,0.018115549056765635,0.12795787758181615,0.806506192055421
-0.2556262696394123,-0.26242292039613274,-0.01672630526048671,0.018115549056765635,-0.53393919832253,0.6858412494575673
-0.22473991031138796,-0.19297467859145076,-0.018660112252727772,0.02004945951605375,0.2275040938197553,0.6858412494575673
-0.01110689653868869,-0.1898105539230532,-0.02070331888885233,0.022092775472891815,-0.6290695694711862,0.31566574758957605
